f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Zurich","mark turner dharma days";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Barcelona","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Bo Brussels","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Days Of Wine And Roses","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","In This World","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Lennie Groove","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Mesa","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","She Said, She Said","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","The Long Road","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","You Know I Care","mark turner in this world";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","26-2","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","317 East 32nd Street","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Autumn In New York","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Hey, It's Me You'Re Talkin' To","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Kathelin Gray","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Lost Ocean","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Magnolia Triangle","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"Mark Turner","Mr. Brown","mark turner";;;;
f4052aabcb90ac2bc768b14946255b45,"","Deluge 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Golden Brown 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Green Chimney's 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Hot Water Valley 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Indra 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Lonnie's Lament 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Neolithic Chant 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Niama 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"","Teo 2.mp3","mcfinal";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","21 Century Folk Song","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Big City Walk","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Breakfast Special","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","First Song","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Fouri","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Logicunlogic","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Play It To the Ground","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","The Vodka is on the Bottom","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Mikkel Ploug","Turners Odysseys","mikkel ploug";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Bemsha Swing - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Blue Monk - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Epistrophy - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Evidence (Justice) - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Hackensack - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","I'm Getting Sentimental over You - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Jackie-ing - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Just a Gigolo - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Pannonica - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Thelonious Monk","Straight, No Chaser - Live","monk live in tokyo";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Alla The Things You Are","more from an evening with joe henderson - trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Rue Chaptal","more from an evening with joe henderson - trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Visa","more from an evening with joe henderson - trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","70's Child","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Boston In 3/4","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Circle K","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Go","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Mr. Omaha","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Now and Here","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Pure Imagination","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Seamus Blake","Sunsol","seamus blake trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","But Not for Me","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I Remember You","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I've Told Every Little Star","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","It Could Happen to You","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Oleo","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","There Will Never Be Another You","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Will You Still Be Mine","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Woody'n You","sonny rollins trio 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","A Weaver of Dreams","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","But Not for Me","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Cocktails for Two","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","How High the Moon","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I Remember You","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I Want to Be Happy #1","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I Want to Be Happy #2","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","It Could Happen to You","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","It Donβ€™t Mean a Thing #1","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","It Donβ€™t Mean a Thing #2","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Iβ€™ve Told Every Little Star #1","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Iβ€™ve Told Every Little Star #2","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Iβ€™ve Told Every Little Star #3","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Iβ€™ve Told Every Little Star #4","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Lady Bird","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Love Letters","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Oleo","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Oleo #2","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Paulβ€™s Pal #1","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Paulβ€™s Pal #2","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Sonny Rollins Interview","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","St. Thomas","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Stay As Sweet As You Are","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","There Will Never Be Another You","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Will You Still Be Mine?","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Woody β€n You","sonny rollins trio live 1959";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Body and Soul","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","I'll Follow My Secret Heart","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","If You Were the Only Girl in the World","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","It Could Happen to You","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Manhattan","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Shadow Waltz","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Someday I'll Find You","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","The Freedom Suite","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","The Last Time I Saw Paris","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","The Surrey With the Fringe On Top","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Till There Was You","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","What's My Name?","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Will You Still Be Mine?","sonny rollins trio shadow waltz";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","All The Things You Are","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Ask Me Now - Live","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Beatrice - Live","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Boo Boo's Birthday","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Cheryl","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Friday The Thirteenth","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Happy Reunion - Live","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Isotope - Live","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Loose Change","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Portrait","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Soulville","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Stella By Starlight","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","The Bead Game","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Joe Henderson","Y Ya La Quiero","state of the tenor - joe henderson";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","God Bless the Child - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","John S. - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","The Bridge - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Where Are You - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Without a Song - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","You Do Something to Me - Remastered","the bridge sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Blue Bossa","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Blues In F (In'N Out)","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Body & Soul (Take 1)","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Body & Soul (Take 2)","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Inner Urge","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Round Midnight","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Rufus Reid","Take The A Train","the standard - joe henderson trio";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Bluesongo","what's new - sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Brownskin Girl","what's new - sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Don't Stop the Carnival - Remastered - 2000","what's new - sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","If Ever I Would Leave You","what's new - sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","Jungoso","what's new - sonny rollins";;;;
f4052aabcb90ac2bc768b14946255b45,"Sonny Rollins","The Night Has a Thousand Eyes","what's new - sonny rollins";;;;
29320fd2d36575b40d21b623adcf12b2,"Dion & The Belmonts","A Teenager In Love","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Everly Brothers","All I Have To Do Is Dream","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Ronettes","Be My Baby","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Everly Brothers","Bye Bye Love","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Eddie Cochran","C'mon Everybody","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Ritchie Valens","Come On, Let's Go","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Silhouettes","Get A Job","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Beach Boys","Good Vibrations","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Spaniels","Goodnight Sweetheart Goodnight","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Jerry Lee Lewis","Great Balls Of Fire","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Elvis Presley","Heartbreak Hotel","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Eric Carmen","Hungry Eyes","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Dion & The Belmonts","I Wonder Why","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Five Satins","In The Still Of The Night","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Ritchie Valens","La Bamba","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Chris Montez","Let's Dance","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Thurston Harris","Little Bitty Pretty One","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Diamonds","Little Darlin'","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Chordettes","Lollipop","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Mickey & Sylvia","Love Is Strange","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Chordettes","Mr. Sandman","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Neil Sedaka","Oh! Carol","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Buddy Holly","Peggy Sue","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Buddy Holly","Peggy Sue Got Married","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Bill Haley","Rock Around The Clock","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Chuck Berry","Roll Over Beethoven","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Dion","Runaround Sue","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"John Travolta","Sandy","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Johnny Kidd & The Pirates","Shakin' All Over","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Eddie Cochran","Summertime Blues","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Beach Boys","Surfin' U.S.A.","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Little Anthony & The Imperials","Tears On My Pillow","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Champs","Tequila","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Chris Montez","The More I See You","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Chris Montez","The Very Thought Of You","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"The Everly Brothers","Wake Up Little Susie","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Frankie Lymon & The Teenagers","Why Do Fools Fall In Love","1950's";;;;
29320fd2d36575b40d21b623adcf12b2,"Erasure","A Little Respect","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Toto","Africa","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Craft Spells","After The Moment","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Arcade Fire","Afterlife","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Broken Social Scene","All To All","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Erasure","Always - 7'' Mix","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"He Is We","And Run","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Wintersleep","Archeologists","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"NZCA LINES","Atoms & Axes","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Ronettes","Baby, I Love You","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Tilly And The Wall","Beat Control","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Midnight Oil","Beds Are Burning","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"New Order","Bizarre Love Triangle '94","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Bot'Ox","Blue Steel","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Furniture","Brilliant Mind","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Vondelpark","California Analog Dream","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Shins","Caring Is Creepy","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Cure","Close To Me","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Architecture In Helsinki","Contact High","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Squeeze","Cool For Cats - Single Edit","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Gnarls Barkley","Crazy","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Rodriguez","Crucify Your Mind","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Bruce Springsteen","Dancing in the Dark","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Public Enemy","Don't Believe The Hype","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Human League","Don't You Want Me","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Neon Neon","Dream Cars","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Cranberries","Dreams","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Rupert Holmes","Escape (The Pina Colada Song)","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Twin Shadow","Five Seconds","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Stereolab","French Disko","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Antlers","French Exit","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Grimes","Genesis","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Major Lazer","Get Free","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Death In Vegas","Girls","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"The Naked And Famous","Girls Like You","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Pictureplane","Goth Star","1984 for you";;;;
29320fd2d36575b40d21b623adcf12b2,"Orchestral Manoeuvres In The Dark","Helen of Troy","1984 for you";;;;
